num_changes,added_lines,removed_lines,modified_lines,if_condition_changed,loop_range_changed,method_signature_changed,variables_renamed,is_defective,added_functions,removed_functions,added_classes,removed_classes,added_variables,removed_variables,added_method_calls,removed_method_calls
113,1,2,0,0,0,0,0,True,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2957,31,66,29,1,1,1,0,True,3,6,0,0,5,9,1,3
3089,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
3654,124,0,1,1,1,1,0,True,3,0,0,0,10,0,4,0
2907,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,1
731,0,1,3,0,1,1,0,True,0,0,0,0,0,0,0,0
378,57,8,28,1,1,1,0,True,0,1,0,0,2,3,0,1
571,7,1,7,1,1,1,0,True,0,0,0,0,0,0,1,0
739,0,4,15,1,1,1,0,True,0,0,0,0,0,2,0,0
2755,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
876,0,1,9,1,1,1,0,True,0,0,0,0,2,0,0,0
16,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
472,1,2,14,1,1,1,0,True,0,0,0,0,0,0,0,2
228,1,1,3,0,0,0,0,True,0,0,0,0,0,0,0,1
146,0,1,2,1,1,1,0,True,0,0,0,0,0,0,0,0
41,43,42,25,1,1,1,0,True,0,2,0,0,0,1,0,1
768,0,0,11,0,0,0,0,True,0,0,0,0,0,0,0,0
146,3,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
221,2,0,2,1,0,1,0,True,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
13,4,0,0,0,0,0,0,True,0,0,0,0,1,0,0,0
248,47,10,1,1,1,1,0,True,4,0,0,0,4,1,4,0
57,57,0,0,0,0,0,0,True,1,0,0,0,8,0,7,0
1230,4,1,5,1,1,1,0,True,1,0,0,0,0,0,0,0
549,12,20,42,1,1,1,0,True,2,5,0,0,15,2,2,1
663,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
522,1,0,26,1,1,1,0,True,0,0,0,0,0,1,0,0
585,3,0,26,1,1,1,0,True,0,0,0,0,0,0,0,0
9,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
738,0,0,2,1,0,0,0,True,0,0,0,0,0,0,1,0
135,70,41,40,1,1,1,0,True,18,3,0,1,4,4,11,4
287,3,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
1623,2,44,19,1,1,1,0,True,3,5,0,0,1,5,3,1
676,0,0,4,0,0,1,0,True,1,1,0,0,0,0,1,2
349,27,0,0,1,1,1,0,True,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
48,48,0,0,0,0,0,0,True,5,0,0,0,3,0,4,0
6,48,0,0,1,1,1,0,True,2,0,0,0,5,0,8,0
710,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
591,9,0,0,1,1,1,0,True,1,0,0,0,0,0,0,0
133,58,102,91,1,0,1,0,True,12,14,0,1,13,12,7,5
416,38,4,0,1,0,1,0,True,4,0,0,0,5,0,1,0
194,50,3,2,1,0,1,0,True,4,0,0,0,4,0,2,0
484,8,0,4,1,1,1,0,True,2,0,0,0,0,0,0,0
592,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
787,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
926,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
107,21,0,0,0,0,1,0,True,1,0,0,0,2,0,2,0
69,0,0,3,0,0,0,0,True,0,0,0,0,0,0,1,0
105,0,0,4,0,0,0,0,True,0,0,0,0,0,0,1,0
44,0,0,3,0,0,0,0,True,0,0,0,0,0,0,1,0
51,0,0,3,0,0,0,0,True,0,0,0,0,0,0,1,0
71,0,0,3,0,0,0,0,True,0,0,0,0,0,0,1,0
51,0,0,3,0,0,0,0,True,0,0,0,0,0,0,1,0
29,6,2,7,1,1,1,0,True,0,0,0,0,3,0,1,2
187,2,4,4,1,1,1,0,True,1,0,0,0,0,4,1,1
467,1,0,8,1,1,1,0,True,0,0,0,0,1,0,1,0
81,37,10,40,1,1,1,0,True,6,5,0,0,8,1,9,1
360,0,0,1,0,0,1,0,True,0,0,0,0,0,0,0,0
244,0,0,1,0,0,1,0,True,0,0,0,0,0,0,0,0
238,0,0,1,0,0,1,0,True,0,0,0,0,0,0,0,0
375,0,0,2,0,0,1,0,True,0,0,0,0,0,0,0,0
405,10,0,6,1,1,1,0,True,0,0,0,0,1,0,0,0
73,2,46,7,1,1,1,0,True,0,2,0,0,0,2,0,1
526,58,6,35,1,1,1,0,True,2,0,0,0,22,2,2,0
1204,14,7,3,1,1,1,0,True,3,0,0,0,1,0,0,0
342,0,7,3,1,0,1,0,True,0,0,0,0,0,1,0,1
579,3,0,13,1,1,1,0,True,2,0,0,0,0,2,2,0
638,8,0,6,1,1,1,0,True,0,0,1,0,0,4,0,0
428,0,1,5,1,0,1,0,True,0,0,0,0,0,4,0,0
115,2,0,3,1,0,1,0,True,0,0,0,0,1,1,0,0
136,2,1,2,1,1,1,0,True,0,0,0,0,0,3,0,0
50,1,0,1,1,0,1,0,True,0,0,0,0,0,1,0,0
148,1,0,3,1,1,1,0,True,0,0,0,0,0,3,0,0
181,5,3,4,1,1,1,0,True,0,0,0,0,1,6,0,0
126,2,1,0,1,1,1,0,True,0,0,0,0,0,1,0,0
338,4,1,11,1,1,1,0,True,0,0,0,0,0,10,0,0
2736,2,0,9,1,1,1,0,True,1,0,0,0,0,8,0,0
904,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
60,4,0,0,1,0,1,0,True,0,0,0,0,1,0,0,0
446,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
86,1,0,1,1,1,1,0,True,0,0,0,0,0,1,0,0
1623,0,1,1,1,1,1,0,True,0,0,0,0,0,1,0,0
115,2,1,3,1,1,1,0,True,0,0,0,0,0,1,0,0
394,5,0,11,1,1,1,0,True,0,0,1,0,2,0,1,0
717,75,0,1,1,1,1,0,True,1,0,0,0,12,0,1,0
1053,6,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
588,94,0,0,1,1,1,0,True,1,0,0,0,1,0,0,0
143,35,1,3,1,1,1,0,True,3,0,0,0,4,0,5,0
328,328,0,0,0,0,0,0,True,20,0,1,0,17,0,53,0
113,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
189,2,1,1,1,1,1,0,True,0,0,0,0,0,0,0,0
2,3,298,15,1,0,1,1,True,0,18,0,1,0,16,0,27
757,0,5,4,1,1,1,0,True,0,0,0,0,0,0,0,0
921,21,5,15,1,1,1,0,True,3,1,2,0,1,5,2,3
181,6,15,17,1,1,1,0,True,2,4,2,0,0,0,2,1
384,6,0,3,1,1,1,0,True,0,0,0,0,0,0,0,0
434,11,31,27,1,0,1,0,True,0,1,0,0,7,2,1,0
49,3,8,5,1,1,1,0,True,0,0,0,0,0,0,0,0
277,16,51,55,1,1,1,0,True,0,2,0,0,6,3,3,4
783,7,9,20,1,1,1,0,True,0,0,0,0,0,1,0,1
105,0,3,2,1,0,1,0,True,0,0,0,0,0,0,0,0
368,25,6,26,1,1,1,0,True,3,1,0,0,4,0,3,1
1958,6,0,0,1,1,1,0,True,1,0,0,0,1,0,0,0
200,25,0,0,1,1,1,0,True,1,0,0,0,2,0,1,0
62,286,9,8,1,1,1,0,True,24,1,0,0,56,0,23,1
463,3,14,5,1,1,1,0,True,0,0,0,0,0,1,0,0
874,1,1,3,0,0,0,0,True,0,0,0,0,0,0,0,0
389,16,1,13,1,0,1,0,True,3,0,0,0,0,1,1,0
2750,13,32,117,1,1,1,0,True,0,0,0,0,1,0,0,0
876,1,1,6,1,1,1,0,True,0,0,0,0,0,0,0,0
432,1,1,1,0,0,1,0,True,0,0,0,0,1,0,0,0
629,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
2727,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
503,10,1,0,1,1,1,0,True,2,0,0,0,0,1,0,0
1536,2,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
453,22,0,0,1,1,1,0,True,1,0,0,0,2,0,0,0
151,32,1,4,1,1,1,0,True,5,1,0,0,3,0,5,1
514,11,0,2,1,1,1,0,True,0,0,0,0,1,0,1,0
2746,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
25,12,0,6,1,1,1,0,True,2,0,0,0,1,0,1,0
743,2,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
795,0,0,5,1,0,0,0,True,0,0,0,0,1,0,0,0
535,27,1,12,1,1,1,0,True,1,0,0,0,4,1,0,0
623,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
510,0,8,16,1,1,1,0,True,0,0,0,0,0,1,0,0
1937,0,10,19,1,1,1,0,True,0,1,0,0,0,0,0,1
675,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
161,5,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
132,6,110,59,1,1,1,0,True,8,13,0,2,2,10,7,16
736,0,1,0,1,0,1,0,False,0,0,0,0,0,0,0,0
1987,4,5,1,1,1,1,0,True,0,0,0,0,0,0,1,0
870,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1628,14,0,7,1,1,1,0,True,1,0,0,0,1,0,1,1
326,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
378,5,9,7,1,1,1,0,True,0,0,0,0,1,2,0,1
255,46,10,27,1,1,1,0,True,4,0,0,0,6,6,2,0
266,0,0,2,0,0,1,0,True,0,1,0,0,0,0,0,0
13,4,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
17,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
931,1,0,4,1,1,1,0,True,0,0,0,0,0,0,0,0
165,52,0,2,1,1,1,0,True,3,0,0,0,3,0,2,0
741,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
773,9,0,5,1,1,1,0,True,0,0,0,0,1,1,0,0
194,15,0,7,1,1,1,0,True,0,0,0,0,2,1,0,0
403,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1874,76,0,0,1,1,1,0,True,2,0,0,0,8,0,2,0
2839,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
103,12,0,1,1,1,1,0,True,1,0,0,0,0,0,2,0
721,11,0,1,0,0,1,0,True,2,0,0,0,1,0,0,0
496,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
256,82,0,1,1,1,1,0,True,2,0,0,0,2,0,3,0
205,93,0,1,1,1,1,0,True,3,0,0,0,18,0,3,0
598,26,0,0,1,0,1,0,True,2,0,0,0,3,0,1,0
1742,1,12,6,1,1,1,0,True,0,1,0,0,0,1,1,1
675,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
101,1,1,0,0,0,0,0,True,0,0,0,0,0,0,0,0
1728,0,2,1,1,1,1,0,True,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
97,63,5,11,1,1,1,0,True,1,0,0,0,5,0,3,0
2491,0,11,5,1,1,1,0,True,0,0,0,0,1,4,1,0
3957,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
50,4,2,15,1,1,1,0,True,0,0,0,0,0,1,0,2
737,5,2,8,1,1,1,0,True,0,0,0,0,0,0,2,0
471,4,0,1,1,0,1,0,True,0,0,0,0,1,0,2,0
222,2,0,1,1,0,1,0,True,0,0,0,0,1,0,1,0
455,5,0,1,1,1,1,0,True,0,0,0,0,2,0,2,0
573,4,7,9,1,1,1,0,True,0,0,0,0,0,2,2,0
297,13,3,22,1,1,1,0,True,0,0,0,0,0,0,4,0
2736,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
735,4,0,10,1,1,1,0,True,0,0,0,0,0,0,1,0
34,2,0,1,1,0,1,0,True,0,0,0,0,0,0,0,0
173,6,0,0,0,0,1,0,True,2,0,0,0,0,0,0,0
116,3,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
349,50,6,2,1,1,1,0,True,4,0,0,0,4,0,3,0
30,5,0,1,0,0,0,0,True,0,0,0,0,1,0,0,0
61,61,0,0,0,0,0,0,True,1,0,0,0,12,0,5,0
104,7,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
572,1,0,3,1,1,1,0,True,0,0,0,0,0,0,0,0
1586,19,6,35,1,1,1,0,True,5,0,1,0,0,1,3,0
347,0,27,0,1,1,1,0,False,0,2,0,0,0,1,0,3
227,227,0,0,0,0,0,0,True,26,0,4,0,39,0,101,0
313,0,2,0,1,1,1,0,False,0,0,0,0,0,0,0,0
432,2,0,1,1,1,1,0,True,0,0,0,0,1,0,1,0
498,0,3,0,1,0,1,0,True,0,0,0,0,0,0,0,0
1306,268,64,81,1,1,1,0,True,8,1,0,0,33,14,9,4
272,5,33,11,1,1,1,0,True,1,2,0,0,3,5,1,1
518,7,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
731,1,0,4,1,1,1,0,True,0,0,0,0,0,0,0,0
644,2,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
313,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
261,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
519,0,0,9,0,0,0,0,True,0,0,0,0,0,0,0,0
296,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
137,86,34,50,1,1,1,0,True,6,2,0,0,2,1,0,1
606,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
200,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
808,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
3092,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
922,1,0,6,1,1,1,0,True,0,0,0,0,0,0,0,0
320,12,6,10,1,1,1,0,True,1,0,0,0,0,0,1,0
432,1,27,7,1,1,1,0,True,0,0,0,0,0,9,0,0
230,18,1,3,1,1,1,0,True,1,0,1,0,1,0,0,0
229,0,1,5,1,1,1,0,True,0,0,0,0,0,0,0,2
684,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
252,4,3,4,1,1,1,0,True,1,0,0,0,0,1,0,0
301,47,14,28,1,1,1,0,True,6,2,1,0,12,3,9,1
0,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1654,59,107,25,1,1,1,0,True,6,6,0,3,5,5,1,5
244,244,0,0,0,0,0,0,True,14,0,0,0,36,0,63,0
2510,0,14,11,1,1,1,0,True,0,0,0,0,0,2,1,1
161,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
90,6,0,0,1,1,1,0,True,1,0,0,0,0,0,0,0
1021,5,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
453,14,1,7,1,1,1,0,True,1,0,0,0,0,0,0,0
460,21,0,13,1,1,1,0,True,2,1,0,0,1,0,1,1
494,3,5,7,1,1,1,0,True,0,0,0,0,0,0,0,0
251,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
463,1,2,15,1,1,1,0,True,0,0,0,0,1,1,0,0
372,4,15,22,1,1,1,0,True,1,2,0,0,1,3,1,2
756,1,5,10,1,1,1,0,True,0,0,0,0,0,0,0,0
874,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
624,30,0,8,1,1,1,0,True,0,0,0,0,0,0,0,0
475,23,0,7,1,1,1,0,True,0,0,0,0,2,0,0,0
527,6,1,3,1,0,1,0,True,0,0,1,0,0,1,0,1
2650,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
72,56,0,0,1,1,1,0,True,3,0,0,0,0,0,0,0
32,42,5,6,1,1,1,0,True,0,0,0,0,5,0,0,0
471,71,16,26,1,1,1,0,True,0,0,0,0,5,0,0,0
226,102,3,12,1,1,1,0,True,2,0,0,0,17,0,2,0
1045,4,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
787,0,0,16,0,0,0,0,True,0,0,0,0,0,0,0,0
759,6,1,6,1,1,1,0,True,1,1,0,0,4,0,2,0
518,3,0,0,1,0,1,0,True,0,0,0,0,2,0,0,0
279,8,2,3,1,0,1,0,True,1,0,0,0,0,0,0,0
82,0,5,0,1,0,1,0,False,0,1,0,0,0,0,0,0
297,6,5,0,1,1,1,0,True,0,0,0,0,0,0,0,0
522,2,4,1,1,0,1,0,True,0,0,0,0,1,0,0,0
443,60,0,8,1,1,1,0,True,1,0,0,0,2,0,3,0
15,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
151,12,0,3,1,1,1,0,True,3,0,0,0,0,1,2,0
911,0,0,2,0,0,0,0,True,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
67,67,0,0,0,0,0,0,True,2,0,0,0,2,0,0,0
224,1,1,1,0,0,0,0,True,0,0,0,0,0,0,1,0
55,3,0,2,1,1,1,0,True,0,0,0,0,0,0,1,0
408,0,1,2,1,1,1,0,True,0,0,0,0,0,1,0,0
1253,3,0,1,1,1,1,0,True,1,0,0,0,0,0,2,0
115,51,3,20,1,1,1,0,True,4,0,0,0,8,0,7,0
456,0,0,7,0,0,0,0,True,0,0,0,0,1,0,0,0
2663,12,0,9,1,1,1,0,True,0,0,0,0,1,0,0,0
32,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
385,0,2,1,1,1,1,0,True,0,0,0,0,0,0,0,0
681,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
107,0,4,1,1,0,1,0,True,0,0,0,0,0,0,0,0
278,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
28,0,5,2,1,0,1,0,True,0,0,0,0,0,0,0,0
479,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
197,0,2,2,1,1,1,0,True,0,0,0,0,0,0,0,0
198,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
369,0,2,2,1,1,1,0,True,0,0,0,0,0,0,0,0
290,0,3,0,1,1,1,0,False,0,0,0,0,0,0,0,0
81,0,1,0,1,0,1,0,False,0,0,0,0,0,0,0,0
155,0,1,0,1,1,1,0,False,0,0,0,0,0,0,0,0
61,0,1,0,1,1,1,0,False,0,0,0,0,0,0,0,0
23,0,6,0,1,0,1,0,False,0,0,0,0,0,0,0,0
99,0,1,0,1,1,1,0,False,0,0,0,0,0,0,0,0
1030,1,3,2,1,1,1,0,True,0,0,0,0,0,1,0,1
1609,158,6,69,1,1,1,0,True,7,7,0,0,0,0,0,0
1401,35,1,2,1,1,1,0,True,2,0,1,0,5,0,4,0
190,54,0,9,1,1,1,0,True,3,0,0,0,8,0,2,0
60,156,4,10,1,1,1,0,True,5,0,0,0,2,0,4,1
0,1,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
797,2,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
155,3,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
2400,75,3,20,1,1,1,0,True,8,0,0,0,9,4,4,0
259,2,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
3128,6,28,27,1,1,1,0,True,0,1,0,0,2,4,1,1
570,6,2,9,1,1,1,0,True,1,0,0,0,1,0,2,1
132,76,24,58,1,1,1,0,True,13,8,2,0,10,2,16,7
736,1,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
1987,5,4,1,1,1,1,0,True,0,0,0,0,0,0,0,1
870,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1628,0,14,7,1,1,1,0,True,0,1,0,0,0,1,1,1
326,0,1,2,1,1,1,0,True,0,0,0,0,0,0,0,0
547,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1032,12,3,5,1,1,1,0,True,1,0,0,0,1,0,1,0
788,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
1340,9,0,1,1,1,1,0,True,1,0,0,0,1,0,0,0
92,29,1,3,1,0,1,0,True,3,0,0,0,5,0,8,0
679,33,2,11,1,1,1,0,True,0,0,0,0,0,0,0,0
271,22,1,13,1,1,1,0,True,0,0,0,0,3,0,1,0
106,4,0,0,1,1,1,0,True,1,0,0,0,0,0,2,0
284,17,3,14,1,1,1,0,True,2,1,0,0,5,0,2,0
479,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
283,3,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
3354,1,7,31,1,1,1,0,True,0,0,0,0,1,0,2,0
270,0,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
302,29,0,6,1,1,1,0,True,0,0,0,0,1,0,0,0
177,29,0,3,1,1,1,0,True,1,0,0,0,3,0,2,0
714,3,10,104,1,1,1,0,True,0,0,0,0,0,0,0,0
490,3,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
253,21,0,0,1,1,1,0,True,1,0,0,0,0,0,3,0
