num_changes,added_lines,removed_lines,modified_lines,if_condition_changed,loop_range_changed,method_signature_changed,variables_renamed,is_defective,added_functions,removed_functions,added_classes,removed_classes,added_variables,removed_variables,added_method_calls,removed_method_calls
272,17,6,16,1,1,1,0,True,0,0,0,0,0,0,0,0
153,7,0,7,1,1,1,0,True,0,0,0,0,0,0,0,0
84,4,2,3,1,1,1,0,True,0,0,0,0,0,0,0,0
239,5,2,7,1,1,1,0,True,0,0,0,0,0,0,0,0
652,19,2,8,1,1,1,0,True,1,0,0,0,3,0,1,0
235,0,1,1,1,1,1,0,True,0,0,0,0,0,0,0,0
118,11,1,1,1,0,1,0,True,0,0,0,0,0,0,0,0
942,0,15,11,1,0,1,0,True,0,0,0,0,0,2,1,0
198,2,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
716,2,1,1,1,1,1,0,True,0,0,0,0,0,0,0,0
215,16,12,14,1,1,1,0,True,0,0,0,0,0,0,0,0
400,1,3,2,1,1,1,0,True,0,0,0,0,0,0,0,1
324,1,3,4,1,0,1,0,True,0,0,0,0,0,0,0,0
62,11,0,1,0,0,1,0,True,0,0,0,0,1,0,1,0
84,84,0,0,0,0,0,0,True,3,0,0,0,14,0,7,0
266,5,1,5,1,1,1,0,True,0,0,0,0,0,0,0,0
553,5,0,3,1,1,1,0,True,0,0,0,0,2,0,0,0
449,5,0,3,1,1,1,0,True,0,0,0,0,2,0,0,0
76,76,0,0,0,0,0,0,True,0,0,0,0,10,0,5,0
19,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
196,0,5,5,1,1,1,0,True,0,1,0,0,0,0,0,0
5,0,1,0,1,1,1,0,False,0,0,0,0,0,0,0,0
152,152,0,0,0,0,0,0,True,5,0,1,0,4,0,13,0
220,5,0,0,1,0,1,0,True,1,0,0,0,0,0,1,0
59,50,41,57,1,1,1,0,True,0,0,0,0,6,7,4,7
83,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
33,1,0,1,0,1,0,0,True,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
285,16,0,14,1,1,1,0,True,0,0,0,0,1,0,0,0
76,9,1,1,1,1,1,0,True,0,0,0,0,1,0,1,0
634,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
128,134,3,16,1,1,1,0,True,1,0,0,0,1,0,1,1
791,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
312,123,8,23,1,1,1,0,True,8,0,1,0,4,3,2,0
10,4,11,10,1,0,1,0,True,1,1,0,0,0,0,1,0
116,0,2,3,1,1,1,0,True,0,0,0,0,0,0,1,1
452,6,0,4,1,1,1,0,True,0,0,0,0,0,0,0,0
67,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
13,2,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
40,12,0,0,1,1,1,0,True,1,0,0,0,0,0,1,0
97,13,7,3,1,0,1,0,True,0,0,0,0,3,1,1,0
332,7,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
135,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
47,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
77,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
26,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
26,35,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
270,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
287,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
48,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
17,0,0,16,0,0,0,0,True,0,0,0,0,0,0,0,0
645,645,0,0,0,0,0,0,True,10,0,2,0,66,0,24,0
2264,2264,0,0,0,0,0,0,True,23,0,9,0,120,0,89,0
307,307,0,0,0,0,0,0,True,3,0,1,0,34,0,12,0
1806,1806,0,0,0,0,0,0,True,17,0,5,0,139,0,74,0
2253,2253,0,0,0,0,0,0,True,21,0,2,0,203,0,169,0
907,907,0,0,0,0,0,0,True,9,0,2,0,88,0,62,0
467,467,0,0,0,0,0,0,True,6,0,2,0,4,0,3,0
159,159,0,0,0,0,0,0,True,1,0,1,0,0,0,1,0
487,487,0,0,0,0,0,0,True,5,0,1,0,47,0,30,0
1853,1853,0,0,0,0,0,0,True,52,0,9,0,179,0,113,0
345,345,0,0,0,0,0,0,True,2,0,0,0,37,0,15,0
1526,1526,0,0,0,0,0,0,True,36,0,6,0,78,0,96,0
401,401,0,0,0,0,0,0,True,7,0,1,0,35,0,38,0
22,0,0,7,0,0,0,0,True,0,0,0,0,0,0,0,0
131,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
43,1,1,1,1,0,1,0,True,0,0,0,0,0,0,1,0
338,5,0,2,1,0,1,0,True,0,0,0,0,0,0,0,0
329,9,9,11,1,1,1,0,True,0,0,0,0,1,2,2,1
47,121,2,6,1,1,1,0,True,4,0,0,0,6,0,6,0
83,18,0,2,1,1,1,0,True,0,0,0,0,2,0,0,0
403,3,2,1,1,1,1,0,True,0,0,0,0,1,0,0,0
157,28,26,17,1,1,1,0,True,1,0,0,0,4,1,2,1
61,21,0,0,1,1,1,0,True,2,0,1,0,2,0,0,0
183,9,0,4,1,1,1,0,True,0,0,0,0,1,0,0,0
107,107,0,0,0,0,0,0,True,0,0,0,0,12,0,13,0
33,81,11,32,1,1,1,0,True,1,0,0,0,3,0,4,0
90,36,0,0,1,1,1,0,True,1,0,0,0,0,0,1,0
784,8,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
138,17,0,0,1,0,1,0,True,1,0,0,0,2,0,0,0
204,17,12,19,1,1,1,0,True,1,0,0,0,1,0,1,0
24,5,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
132,13,39,32,1,1,1,0,True,1,1,0,0,6,9,5,3
66,5,2,5,1,1,1,0,True,0,0,0,0,0,1,3,1
114,48,0,1,1,0,1,0,True,1,0,0,0,3,0,1,0
164,16,0,6,1,1,1,0,True,0,0,0,0,0,0,1,0
314,56,0,14,1,0,1,0,True,4,0,0,0,0,0,0,0
330,5,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
259,0,0,0,1,1,0,0,True,0,0,0,0,0,0,0,0
279,5,2,10,1,1,1,0,True,0,0,0,0,3,1,0,0
69,2,28,1,1,1,1,0,True,0,1,0,0,0,1,0,1
13,6,0,0,1,1,1,0,True,0,0,0,0,1,0,1,0
142,142,0,0,0,0,0,0,True,2,0,0,0,17,0,8,0
149,149,0,0,0,0,0,0,True,2,0,0,0,15,0,14,0
32,55,0,12,1,0,1,0,True,0,0,0,0,0,0,0,0
3,24,9,8,0,0,1,0,True,0,0,0,0,0,0,0,0
95,145,25,55,1,1,1,0,True,3,0,0,0,4,0,1,0
280,2,3,6,1,0,1,0,True,0,0,0,0,0,0,0,0
74,0,8,5,1,1,1,0,True,0,0,0,0,0,1,1,1
44,0,1,1,1,1,1,0,True,0,0,0,0,0,0,0,0
264,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
285,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
47,1,0,3,1,0,1,0,True,0,0,0,0,0,0,0,0
52,0,0,5,0,0,0,0,True,0,0,0,0,0,0,0,0
117,0,1,5,1,1,1,0,True,0,0,0,0,0,0,0,0
174,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
41,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
126,0,0,9,0,0,0,0,True,0,0,0,0,0,0,0,0
84,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
179,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
396,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
299,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
72,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
442,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
164,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
134,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
208,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
578,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
589,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
707,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
362,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
528,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
138,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
14,0,2,1,1,1,1,0,True,0,0,0,0,0,0,0,0
220,0,2,1,1,1,1,0,True,0,0,0,0,0,0,0,0
338,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
376,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
75,0,1,1,1,1,1,0,True,0,0,0,0,0,0,0,0
256,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
444,2,1,3,1,1,1,0,True,0,0,0,0,0,0,0,0
359,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1573,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
134,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
123,1,2,3,1,1,1,0,True,0,0,0,0,0,0,0,1
68,16,7,5,1,0,1,0,True,0,0,0,0,2,0,0,0
276,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
14,14,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
4,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
35,2,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
71,16,0,1,1,1,1,0,True,1,0,0,0,0,0,1,0
395,74,0,3,1,0,1,0,True,0,0,0,0,0,0,0,0
111,7,106,69,1,1,1,0,True,0,0,0,0,1,1,0,3
287,0,0,26,1,0,0,0,True,0,0,0,0,2,2,0,0
55,3,1,3,1,0,1,0,True,0,0,0,0,0,0,0,0
97,8,0,3,1,1,1,0,True,0,0,1,0,0,0,1,0
155,15,0,9,1,1,1,0,True,0,0,2,0,0,0,1,0
25,14,1,5,1,1,1,0,True,2,0,0,0,0,0,3,2
26,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
4,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
1060,1060,0,0,0,0,0,0,True,14,0,2,0,115,0,66,0
139,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
633,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
461,1,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
1023,23,0,4,1,1,1,0,True,1,0,0,0,3,0,2,0
485,1,1,5,1,0,0,0,True,0,0,0,0,0,0,0,0
49,0,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
86,1,0,3,1,1,1,0,True,0,0,0,0,0,0,0,0
231,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
61,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
70,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
66,2,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
55,69,14,34,1,0,1,0,True,1,0,0,0,4,3,2,3
172,14,1,41,1,1,1,0,True,0,0,0,0,0,0,0,0
549,71,0,32,1,1,1,0,True,0,0,0,0,1,1,1,2
548,42,0,7,1,1,1,0,True,0,0,0,0,0,0,0,0
351,21,0,6,1,0,1,0,True,0,0,0,0,0,0,0,0
232,15,2,8,1,1,1,0,True,1,1,0,0,1,1,1,1
469,28,0,6,1,1,1,0,True,0,0,0,0,0,0,0,0
675,6,0,1,1,0,1,0,True,0,0,0,0,0,0,0,0
65,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
21,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
18,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
26,12,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
11,0,0,9,0,0,0,0,True,0,0,0,0,0,0,0,0
1043,1043,0,0,0,0,0,0,True,15,0,2,0,110,0,66,0
1755,1755,0,0,0,0,0,0,True,26,0,2,0,161,0,127,0
550,550,0,0,0,0,0,0,True,6,0,1,0,31,0,22,0
13,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
423,0,68,1,1,1,1,0,True,0,1,0,0,0,7,0,1
170,112,0,0,1,1,1,0,True,1,0,0,0,15,0,1,0
80,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
71,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
234,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
135,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
179,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
86,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
124,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
65,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
34,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
524,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
123,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
218,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
278,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
161,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
134,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
393,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
298,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
325,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
441,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
155,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
108,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
137,137,0,0,0,0,0,0,True,0,0,0,0,2,0,0,0
804,804,0,0,0,0,0,0,True,27,0,3,0,57,0,56,0
4,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
153,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
197,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
562,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
558,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
597,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
349,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
221,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
536,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
129,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
123,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
344,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
330,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
149,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
287,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
227,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
400,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
287,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
88,2,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
16,16,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
1404,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
265,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
26,3,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
31,0,0,6,0,0,0,0,True,0,0,0,0,0,0,0,0
15,15,0,0,0,0,0,0,True,1,0,0,0,1,0,4,0
46,46,0,0,0,0,0,0,True,2,0,0,0,3,0,3,0
15,15,0,0,0,0,0,0,True,1,0,0,0,1,0,4,0
149,6,0,3,1,1,1,0,True,0,0,0,0,1,0,1,0
486,44,21,49,1,0,1,0,True,3,0,0,0,1,0,1,1
41,0,1,2,1,0,1,0,True,0,0,0,0,0,0,0,0
453,0,1,2,1,1,1,0,True,0,0,0,0,0,0,0,0
164,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
85,5,32,12,1,1,1,0,True,0,0,0,0,3,7,1,2
47,1,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0
94,94,0,0,0,0,0,0,True,2,0,0,0,17,0,11,0
699,16,0,1,1,1,1,0,True,1,0,0,0,0,0,0,0
272,17,0,8,1,1,1,0,True,0,0,0,0,2,0,0,0
83,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
51,6,15,15,1,1,1,0,True,0,0,0,0,3,2,1,0
67,24,0,0,0,0,1,0,True,1,0,1,0,0,0,0,0
3,1,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
154,83,0,0,1,1,1,0,True,1,0,0,0,1,0,0,0
47,2,2,3,1,0,0,0,True,0,0,0,0,0,1,0,1
316,8,0,2,1,1,1,0,True,0,0,0,0,0,0,1,1
6,2,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
16,114,4,3,1,1,1,0,True,1,0,1,0,6,0,3,0
36,8,0,1,1,0,1,0,True,0,0,0,0,1,0,0,0
149,112,1,21,1,1,1,0,True,2,0,0,0,7,0,1,0
0,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
28,39,0,1,1,1,1,0,True,3,0,1,0,9,0,3,0
228,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
313,1,6,4,1,0,1,0,True,0,0,0,0,0,2,0,1
289,0,4,3,1,1,1,0,True,0,0,0,0,0,0,1,1
439,1,3,1,1,1,1,0,True,0,0,0,0,0,0,0,1
12,1,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
169,3,0,0,0,0,1,0,True,1,0,0,0,0,0,0,0
81,1,4,0,1,0,1,0,True,0,0,0,0,0,0,0,2
274,1,2,2,1,1,1,0,True,0,0,0,0,0,0,1,2
838,4,34,6,1,1,1,0,True,0,0,0,0,0,1,0,0
104,5,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
14,44,10,17,1,1,1,0,True,3,0,0,0,1,1,1,0
288,1,57,2,1,1,1,0,True,0,4,0,1,0,4,0,4
11,61,0,0,1,1,1,0,True,4,0,1,0,3,0,8,0
45,0,15,1,1,0,0,0,True,0,0,0,0,0,2,0,0
52,1,0,3,1,1,1,0,True,0,0,0,0,0,0,0,0
30,2,1,5,1,1,1,0,True,0,0,0,0,0,0,1,2
34,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
185,1,0,3,1,1,1,0,True,0,0,0,0,0,0,0,1
147,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
84,7,1,3,1,1,1,0,True,0,0,0,0,0,0,2,0
31,7,0,1,1,0,1,0,True,0,0,0,0,1,0,0,0
197,3,0,11,1,1,1,0,True,0,0,0,0,2,0,0,1
97,0,0,2,0,0,0,0,True,0,0,0,0,0,0,1,1
247,0,0,5,0,0,0,0,True,0,0,0,0,0,0,1,1
426,0,0,6,0,0,0,0,True,0,0,0,0,0,0,1,0
163,0,0,3,0,0,0,0,True,0,0,0,0,0,0,1,1
128,0,0,1,0,0,0,0,True,0,0,0,0,0,0,1,1
8,1,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
110,1,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
167,0,0,1,0,0,0,0,True,0,0,0,0,0,0,1,0
246,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,1
47,6,0,1,1,1,1,0,True,0,0,0,0,2,0,0,1
70,8,0,5,1,1,1,0,True,0,0,0,0,1,0,1,1
197,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,1
152,0,0,1,0,0,0,0,True,0,0,0,0,0,0,1,1
13,1,0,3,1,1,1,0,True,0,0,0,0,0,0,0,0
271,0,0,1,0,0,0,0,True,0,0,0,0,0,0,1,1
66,4,0,0,1,1,1,0,True,0,0,0,0,2,0,0,0
28,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
51,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
113,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
34,2,0,6,0,0,0,0,True,0,0,0,0,0,0,1,1
48,2,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
313,123,18,18,1,1,1,0,True,2,0,0,0,4,0,2,0
164,1,0,3,0,1,0,0,True,0,0,0,0,0,0,0,0
105,15,3,17,1,1,1,0,True,0,0,0,0,6,4,0,0
101,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
273,7,1,4,1,1,1,0,True,1,0,0,0,0,0,1,0
47,141,67,64,1,0,1,0,True,0,1,0,0,11,3,1,1
118,12,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
8,1,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
35,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
33,0,47,3,1,1,1,0,True,0,1,0,0,0,2,0,0
53,53,0,0,0,0,0,0,True,1,0,0,0,4,0,4,0
254,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
221,4,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
34,21,1,3,1,0,1,0,True,1,0,0,0,1,0,2,0
344,7,4,2,1,1,1,0,True,0,0,0,0,1,0,0,0
45,1,5,1,1,0,1,0,True,0,0,0,0,0,0,0,1
178,1,21,0,1,1,1,0,True,0,0,0,0,0,0,0,0
13,4,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
767,0,0,5,0,0,0,0,True,0,0,0,0,0,0,0,0
72,1,3,1,1,1,1,0,True,0,0,0,0,0,0,0,0
13,5,0,7,1,0,1,0,True,1,0,0,0,0,0,1,0
144,1,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
258,9,1,5,1,0,1,0,True,0,0,0,0,1,0,1,0
43,5,0,3,1,0,1,0,True,0,0,0,0,0,0,2,0
268,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
235,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
120,0,1,2,1,1,1,0,True,0,0,0,0,0,0,0,0
95,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
405,153,0,0,1,1,1,0,True,1,0,0,0,0,0,0,0
29,57,1,10,1,1,1,0,True,0,0,0,0,1,0,2,0
220,1,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
923,3,0,1,1,1,1,0,True,0,0,0,0,1,0,0,0
125,25,0,1,1,1,1,0,True,1,0,0,0,0,0,1,0
461,5,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
34,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
137,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
468,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
619,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
490,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
103,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
199,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
322,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
95,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
131,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
132,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
286,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
199,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
332,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
2,189,0,2,1,0,1,0,True,1,0,0,0,15,0,3,0
515,16,6,10,1,1,1,0,True,0,0,0,0,0,0,0,1
176,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
91,49,2,7,1,1,1,0,True,2,0,0,0,5,1,3,0
1108,5,1,7,1,1,1,0,True,0,0,0,0,3,1,0,0
24,2,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
8,3,1,1,0,0,0,0,True,0,0,0,0,0,0,0,0
125,81,0,20,1,0,1,0,True,1,0,0,0,4,0,0,0
20,56,1,1,1,1,1,0,True,2,0,0,0,3,0,2,0
9,9,0,10,1,0,1,0,True,1,0,0,0,0,0,0,0
502,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
61,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
568,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
262,0,0,8,0,0,0,0,True,0,0,0,0,0,0,0,0
55,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
439,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
159,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
150,2,2,2,0,0,0,0,True,0,0,0,0,0,0,0,0
206,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
561,2,2,20,0,0,0,0,True,0,0,0,0,0,0,0,0
33,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
407,0,1,6,1,1,1,0,True,0,0,0,0,0,0,0,0
136,1,1,2,0,0,0,0,True,0,0,0,0,0,0,0,0
337,0,0,12,0,0,0,0,True,0,0,0,0,0,0,0,0
184,0,0,6,0,0,0,0,True,0,0,0,0,0,0,0,0
121,0,0,5,0,0,0,0,True,0,0,0,0,0,0,0,0
353,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
327,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
236,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
372,0,0,8,0,0,0,0,True,0,0,0,0,0,0,0,0
