num_changes,added_lines,removed_lines,modified_lines,if_condition_changed,loop_range_changed,method_signature_changed,variables_renamed,is_defective,added_functions,removed_functions,added_classes,removed_classes,added_variables,removed_variables,added_method_calls,removed_method_calls
166,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
167,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
138,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
937,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
257,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
140,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
63,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1315,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1532,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
629,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
47,11,2,3,1,1,1,0,True,0,0,0,0,1,0,0,0
49,29,5,8,1,0,1,0,True,0,0,0,0,1,0,0,0
307,5,4,4,1,1,1,0,True,0,0,0,0,0,0,0,0
855,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
414,6,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
501,3,9,7,1,1,1,0,True,0,0,0,0,0,1,0,0
264,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
291,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
350,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
330,0,1,2,1,1,1,0,True,0,0,0,0,0,0,0,0
297,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
365,0,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
315,0,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
616,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
238,1,23,8,1,1,1,0,True,0,0,0,0,0,1,0,0
178,1,0,13,1,1,1,0,True,0,0,0,0,0,0,0,0
1004,0,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
833,0,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
30,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
36,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
851,0,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
200,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
252,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
1106,1,1,2,0,0,0,0,True,0,0,0,0,0,0,0,0
104,122,0,0,1,1,1,0,True,2,0,0,0,4,0,5,0
185,169,0,0,1,1,1,0,True,2,0,0,0,5,0,5,0
816,6,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
196,20,0,2,1,1,1,0,True,0,0,0,0,2,0,0,0
40,40,0,0,0,0,0,0,True,2,0,0,0,8,0,18,0
48,1,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
188,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
56,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
54,1,0,2,1,0,1,0,True,0,0,0,0,0,0,0,1
52,1,0,2,1,0,1,0,True,0,0,0,0,0,0,0,1
24,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
42,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
42,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
75,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
83,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
47,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
277,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
125,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
94,1,0,2,1,0,1,0,True,0,0,0,0,0,0,0,1
55,1,0,2,1,0,1,0,True,0,0,0,0,0,0,0,1
77,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
46,1,0,3,1,1,1,0,True,0,0,0,0,0,0,0,1
56,1,0,3,1,1,1,0,True,0,0,0,0,0,0,0,1
35,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
41,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
67,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
43,1,0,2,1,0,1,0,True,0,0,0,0,0,0,0,1
79,1,0,2,1,1,1,0,True,0,0,0,0,0,0,0,1
1162,1,2,15,0,0,1,0,True,0,0,0,0,0,0,0,0
16,2,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
13,48,0,1,1,0,1,0,True,5,0,1,0,2,0,1,0
774,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
112,4,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
915,35,0,3,1,1,1,0,True,1,0,0,0,2,0,0,0
532,4,0,6,1,1,1,0,True,0,0,0,0,0,0,0,0
859,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
536,4,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
525,4,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
512,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
618,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
515,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
238,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
875,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
475,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
460,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
817,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
672,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
888,7,0,3,1,1,1,0,True,0,0,0,0,2,0,0,0
743,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
561,4,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
545,4,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
585,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
383,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
382,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
555,4,0,2,1,1,1,0,True,0,0,0,0,0,0,0,0
577,8,1,8,1,1,1,0,True,0,0,0,0,0,0,0,0
704,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
742,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
650,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
579,4,0,5,1,1,1,0,True,0,0,0,0,0,0,0,0
655,0,0,4,0,0,0,0,True,0,0,0,0,0,0,0,0
862,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
566,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
832,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
391,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
755,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
43,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
1220,14,6,9,1,1,1,0,True,0,0,0,0,0,0,0,0
203,3,2,4,1,0,0,0,True,0,0,0,0,2,0,0,0
19,471,0,12,1,1,1,0,True,0,0,8,0,13,0,8,0
605,45,0,7,1,1,1,0,True,0,0,0,0,2,0,0,0
657,4,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
779,6,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
19,5,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
604,44,3,6,1,1,1,0,True,1,0,0,0,6,0,1,0
403,0,10,6,1,1,1,0,True,0,1,0,0,0,2,0,1
142,306,2,9,1,1,1,0,True,6,0,7,0,26,0,18,2
458,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
212,134,8,16,1,1,1,0,True,2,0,6,0,9,0,8,6
431,0,5,9,1,1,1,0,True,0,0,0,0,0,2,0,1
429,9,2,3,1,1,1,0,True,0,0,0,0,0,1,0,0
413,0,14,1,1,1,1,0,True,0,1,0,0,0,1,0,0
76,0,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
350,0,3,10,1,1,1,0,True,0,0,0,0,0,1,0,1
376,0,6,4,1,1,1,0,True,0,0,0,0,0,2,0,1
40,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
12,1,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
12,55,24,9,1,0,1,0,True,0,0,0,0,3,1,6,1
5,2,9,3,1,0,1,0,True,0,1,0,0,0,1,1,1
48,142,0,2,1,1,1,0,True,3,0,1,0,7,0,10,0
139,19,0,0,1,1,1,0,True,1,0,0,0,2,0,0,0
504,0,0,15,0,0,0,0,True,0,0,0,0,0,0,1,1
6,0,10,3,1,0,1,0,True,0,1,0,0,0,1,1,1
397,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
21,180,46,49,1,1,1,0,True,3,2,1,0,14,2,9,3
810,0,1,3,1,1,1,0,True,0,0,0,0,0,0,0,0
59,27,0,1,1,0,1,0,True,2,0,0,0,0,0,1,0
324,2,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
269,32,0,0,1,0,1,0,True,0,0,1,0,0,0,0,0
170,3,0,1,1,1,1,0,True,0,0,0,0,1,0,0,0
8,6,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
207,207,0,0,0,0,0,0,True,5,0,1,0,15,0,6,0
159,9,0,0,0,0,1,0,True,0,0,1,0,0,0,0,0
934,14,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
7,290,4,2,1,1,1,0,True,15,0,0,0,28,0,20,0
12,188,2,3,1,0,1,0,True,7,0,0,0,15,0,11,0
663,663,0,0,0,0,0,0,True,7,0,2,0,76,0,71,0
388,4,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
94,2,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0
14,4,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
109,24,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
110,110,0,0,0,0,0,0,True,4,0,0,0,14,0,6,0
245,318,0,1,1,1,1,0,True,1,0,5,0,14,0,6,0
2701,10,0,0,0,0,1,0,True,0,0,2,0,0,0,0,0
152,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
223,4,30,4,1,1,1,0,True,0,1,0,0,0,2,0,1
151,4,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
84,1,5,1,1,1,1,0,True,0,0,0,0,0,0,1,0
24,1,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
75,21,0,0,1,1,1,0,True,1,0,0,0,2,0,0,0
463,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
317,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
302,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
368,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
336,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
393,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
209,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
316,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
240,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
150,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
207,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
130,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
126,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
134,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
187,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
150,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
134,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
163,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
140,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
155,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
147,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
154,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
177,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
175,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
206,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
206,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
259,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
211,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
214,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
172,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
237,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
179,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
230,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
167,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
192,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
140,3,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
176,3,10,1,1,1,1,0,True,0,0,0,0,0,0,1,1
209,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
163,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
205,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
156,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
44,5,0,0,1,1,1,0,True,0,0,0,0,0,0,1,0
44,5,0,0,1,1,1,0,True,0,0,0,0,0,0,1,0
140,4,0,1,1,0,1,0,True,0,0,0,0,0,0,1,0
157,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
189,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
109,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
122,5,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
52,5,0,0,1,1,1,0,True,0,0,0,0,0,0,1,0
179,4,0,1,1,1,1,0,True,0,0,0,0,0,0,1,0
22,1,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
165,39,0,0,1,1,1,0,True,1,0,0,0,5,0,0,0
447,4,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
181,54,4,8,1,1,1,0,True,0,0,2,0,0,2,0,0
179,520,3,16,1,1,1,0,True,8,0,0,0,50,1,10,1
576,3,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
1391,14,0,0,0,0,1,0,True,0,0,2,0,0,0,0,0
26,2,0,2,1,0,0,0,True,0,0,0,0,0,0,0,0
6,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
16,24,2,3,0,0,0,0,True,0,0,1,0,0,0,0,0
12,20,0,1,0,0,0,0,True,0,0,1,0,0,0,0,0
11,2,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
670,116,0,1,1,1,1,0,True,0,0,1,0,2,0,0,0
466,154,0,1,1,1,1,0,True,0,0,1,0,1,0,1,0
907,18,0,0,0,0,1,0,True,0,0,2,0,0,0,0,0
628,18,0,0,0,0,1,0,True,0,0,2,0,0,0,0,0
217,4,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
1822,0,1,7,1,1,1,0,True,0,0,0,0,0,0,0,0
25,2,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
12,48,0,1,1,0,1,0,True,5,0,1,0,2,0,1,0
644,3,0,2,1,0,1,0,True,0,0,0,0,0,0,0,0
112,4,0,0,1,0,1,0,True,0,0,0,0,0,0,0,0
18,11,7,11,1,0,1,0,True,0,0,0,0,0,0,0,0
473,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
205,3,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0
42,51,0,1,1,1,1,0,True,1,0,0,0,3,0,2,0
877,23,2,13,1,1,1,0,True,0,0,0,0,2,0,3,2
99,30,0,0,1,1,1,0,True,1,0,1,0,5,0,0,0
231,231,0,0,0,0,0,0,True,5,0,1,0,15,0,13,0
80,9,0,0,0,0,0,0,True,0,0,1,0,6,0,0,0
220,19,0,2,1,1,1,0,True,0,0,0,0,0,0,1,0
42,42,0,0,0,0,0,0,True,0,0,1,0,1,0,3,0
988,9,0,0,0,0,1,0,True,1,0,1,0,0,0,0,0
137,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
199,1,0,2,1,0,1,0,True,0,0,0,0,1,0,0,0
120,2,2,2,1,1,1,0,True,0,0,0,0,0,0,0,0
619,619,0,0,0,0,0,0,True,8,0,3,0,52,0,73,0
75,2,0,6,1,0,1,0,True,0,0,0,0,0,0,0,0
91,2,0,6,1,0,1,0,True,0,0,0,0,0,0,0,0
135,4,10,6,1,1,1,0,True,2,0,0,0,0,0,2,0
42,25,39,23,1,1,1,0,True,0,0,0,0,2,0,2,11
8,18,3,14,1,1,1,0,True,2,0,0,0,1,1,0,0
172,71,26,79,1,0,1,0,True,0,0,0,0,1,0,0,0
145,63,20,67,1,0,1,0,True,0,0,0,0,1,0,0,0
31,35,12,4,1,0,1,0,True,0,0,0,0,1,0,1,0
48,54,25,15,1,1,1,0,True,3,2,0,0,8,3,4,4
120,120,0,0,0,0,0,0,True,3,0,1,0,15,0,7,0
488,488,0,0,0,0,0,0,True,4,0,1,0,65,0,43,0
137,2,19,1,1,0,1,0,True,0,0,0,0,0,0,0,0
174,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
170,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
25,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
10,23,0,0,0,0,1,0,True,2,0,1,0,1,0,1,0
13,16,0,4,1,0,1,0,True,0,0,0,0,2,1,0,0
17,69,9,24,1,1,1,0,True,2,0,0,0,8,3,3,1
52,43,1,26,1,1,1,0,True,0,0,0,0,0,0,0,0
11,4,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
395,33,0,6,1,1,1,0,True,0,0,0,0,3,0,0,0
1084,13,32,26,1,1,1,0,True,0,0,0,0,4,2,0,0
424,6,2,1,1,1,1,0,True,0,0,0,0,0,0,0,0
582,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
326,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
483,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
186,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
275,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
174,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
186,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
239,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
272,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
279,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
257,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
198,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
316,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
349,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
477,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
439,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
355,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
262,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
331,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
247,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
359,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
308,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
182,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
319,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
329,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
204,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
311,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
298,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
248,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
292,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
149,1,0,4,1,0,1,0,True,0,0,0,0,0,0,0,0
492,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
532,50,11,7,1,1,1,0,True,1,0,0,0,5,0,2,0
48,26,0,0,1,0,1,0,True,2,0,1,0,2,0,2,0
180,38,0,0,1,1,1,0,True,0,0,0,0,0,0,0,0
188,12,14,9,1,1,1,0,True,0,0,0,0,5,0,1,0
149,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
218,134,18,17,1,1,1,0,True,0,0,0,0,14,1,10,0
778,1,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
449,1,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
576,1,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
882,1,0,0,1,1,1,0,True,0,0,0,0,1,0,0,0
146,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
191,13,4,4,1,0,1,0,True,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1591,0,0,4,1,0,0,0,True,0,0,0,0,0,0,0,0
383,74,0,5,1,1,1,0,True,1,0,1,0,9,0,1,0
98,3,0,1,1,0,1,0,True,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
237,184,28,52,1,1,1,0,True,3,0,5,1,13,3,5,7
100,13,1,5,1,1,1,0,True,0,0,0,0,0,1,0,0
135,2,0,1,1,0,1,0,True,0,0,0,0,0,0,0,0
344,2,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0
192,49,0,0,1,1,1,0,True,2,0,0,0,6,0,2,0
1475,18,1,12,1,1,1,0,True,0,0,0,0,1,1,1,1
113,15,0,0,1,1,1,0,True,1,0,0,0,1,0,0,0
19,27,12,8,1,1,1,0,True,0,0,0,0,0,1,0,0
58,25,5,7,1,1,1,0,True,0,0,0,0,0,1,0,0
754,81,0,2,1,1,1,0,True,2,0,3,0,1,0,5,0
33,58,1,8,1,1,1,0,True,0,0,0,0,2,1,1,0
138,64,1,8,1,1,1,0,True,0,0,0,0,2,1,1,0
201,75,3,8,1,1,1,0,True,0,0,0,0,1,1,1,0
39,13,9,2,1,0,1,0,True,0,0,0,0,0,1,0,2
1360,22,4,8,1,1,1,0,True,0,0,0,0,0,1,0,0
109,0,0,2,0,0,0,0,True,0,0,0,0,0,0,0,0
61,23,3,9,1,1,1,0,True,0,0,0,0,1,0,0,0
118,74,1,0,1,1,1,0,True,1,0,0,0,6,0,0,0
545,2,0,1,1,1,1,0,True,0,0,0,0,0,0,0,0
1446,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
119,16,0,1,1,1,1,0,True,0,0,0,0,1,0,1,0
237,10,1,1,1,1,0,0,True,0,0,0,0,2,0,0,0
265,10,1,1,1,1,0,0,True,0,0,0,0,2,0,0,0
323,12,1,1,1,1,0,0,True,0,0,0,0,2,0,0,0
288,12,0,3,1,1,0,0,True,0,0,0,0,1,0,0,0
270,10,1,1,1,1,0,0,True,0,0,0,0,2,0,0,0
333,7,1,2,1,1,0,0,True,0,0,0,0,1,0,0,0
280,9,0,0,1,1,0,0,True,0,0,0,0,1,0,0,0
55,94,3,7,1,1,1,0,True,1,0,3,0,6,0,4,0
57,4,0,0,1,1,0,0,True,0,0,0,0,0,0,0,0
223,6,2,2,1,1,1,0,True,0,0,0,0,1,0,0,0
371,36,16,29,1,1,1,0,True,1,0,0,0,4,3,2,0
76,39,14,13,0,1,1,0,True,3,0,2,1,0,0,2,1
97,0,4,1,1,1,1,0,True,0,0,0,0,0,0,0,0
236,3,2,1,1,0,1,0,True,0,0,0,0,0,0,0,0
79,4,6,4,1,0,1,0,True,0,0,0,0,1,1,0,0
216,3,2,1,1,0,1,0,True,0,0,0,0,0,0,0,0
455,6,5,3,1,1,1,0,True,0,0,0,0,1,1,0,0
750,6,5,3,1,1,1,0,True,0,0,0,0,1,1,0,0
1089,7,0,10,1,1,1,0,True,0,0,0,0,0,0,0,0
292,0,2,0,1,1,1,0,False,0,0,0,0,0,0,0,0
71,4,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0
174,10,20,4,1,1,1,0,True,0,0,0,0,1,0,0,0
218,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
30,45,3,4,1,1,1,0,True,2,0,0,0,6,0,2,0
30,46,3,4,1,1,1,0,True,2,0,0,0,6,0,1,0
196,55,0,3,1,1,1,0,True,3,0,0,0,0,0,1,1
