num_changes,added_lines,removed_lines,modified_lines,if_condition_changed,loop_range_changed,method_signature_changed,variables_renamed,is_defective,added_functions,removed_functions,added_classes,removed_classes,added_variables,removed_variables,added_method_calls,removed_method_calls
159,29,0,1,1,1,1,0,True,1,0,0,0,1,0,1,0
5,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
415,8,1,4,1,1,1,0,True,0,0,0,0,0,0,0,0
203,26,14,17,1,1,1,0,True,3,0,0,0,0,0,3,1
474,0,0,3,0,0,0,0,True,0,0,0,0,0,0,0,0
319,1,12,14,1,1,1,0,True,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
132,109,0,1,1,1,1,0,True,7,0,0,0,12,0,9,0
105,87,2,15,1,1,1,0,True,2,0,0,0,10,0,9,0
461,20,10,19,1,1,1,0,True,0,0,0,0,2,1,1,0
161,27,0,0,1,1,1,0,True,1,0,0,0,4,0,5,0
161,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
41,6,0,2,0,0,1,0,True,1,0,0,0,0,0,0,0
59,145,12,25,1,0,0,0,True,0,0,0,0,1,2,0,0
117,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
81,77,33,13,1,1,1,0,True,0,1,2,0,5,4,3,6
40,0,0,3,0,0,0,0,True,0,0,0,0,0,0,2,0
698,13,1,5,1,1,1,0,True,1,0,0,0,1,0,0,0
1388,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1341,19,1,2,1,1,1,0,True,0,0,0,0,2,0,3,0
212,54,0,0,1,1,1,0,True,3,0,0,0,7,0,2,0
80,39,11,11,1,1,1,0,True,3,0,0,0,4,4,2,1
16,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
641,5,5,4,1,1,1,0,True,0,0,0,0,0,0,0,1
690,2,9,7,1,1,1,0,True,0,0,0,0,0,1,0,0
5,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
1403,4,5,1,1,0,1,0,True,0,0,0,0,0,0,0,0
81,6,0,0,1,0,0,0,True,0,0,0,0,0,0,1,0
311,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0
5,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
1394,20,0,0,1,1,1,0,False,0,0,0,0,0,0,0,0
323,21,0,0,1,0,1,0,False,1,0,0,0,0,0,0,0
512,6,0,1,1,1,1,0,False,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
686,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
123,8,0,3,1,1,1,0,False,0,0,0,0,3,0,0,0
1130,4,38,46,1,1,1,0,False,0,0,0,0,1,0,0,0
255,0,1,0,1,1,1,0,False,0,0,0,0,0,1,0,1
129,1,1,1,0,0,0,0,False,0,0,0,0,0,1,0,0
703,0,0,1,1,0,0,0,False,0,0,0,0,0,0,0,0
368,27,0,6,1,1,1,0,False,0,0,1,0,3,0,0,0
104,0,2,0,1,1,1,0,False,0,0,0,0,0,0,0,0
14,198,0,3,1,1,1,0,False,9,0,1,0,18,0,11,0
55,23,5,0,1,1,1,0,False,3,0,0,0,4,0,3,0
278,0,1,0,0,0,1,0,False,0,0,0,0,0,0,0,0
597,0,4,0,1,0,0,0,False,0,0,0,0,0,0,0,0
1346,0,70,0,1,1,1,0,False,0,0,0,0,0,0,0,0
1474,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
5,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
17,17,0,0,0,0,0,0,False,1,0,0,0,2,0,2,0
21,74,9,8,1,1,1,0,False,1,0,0,0,12,0,2,0
1137,0,4,1,1,1,1,0,False,0,0,0,0,0,0,0,0
42,2,1,0,1,1,1,0,False,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
3,43,0,0,1,1,1,0,False,3,0,0,0,9,0,7,0
214,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
1164,1,0,1,1,1,1,0,False,0,0,0,0,0,0,0,0
287,0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0
279,1,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0
1217,23,1,2,1,1,1,0,False,0,0,0,0,0,0,0,0
1211,8,0,0,1,1,1,0,False,0,0,0,0,0,0,0,0
303,0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0
363,1,0,2,1,1,1,0,False,0,0,0,0,0,0,0,0
1430,4,0,3,1,1,1,0,False,0,0,0,0,1,0,0,0
33,3,4,1,1,0,1,0,False,0,0,0,0,1,1,0,1
1,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
247,0,0,1,1,0,0,0,False,0,0,0,0,0,0,0,1
5,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0
2187,0,2,1,1,1,1,0,False,0,0,0,0,0,2,0,2
460,9,0,4,1,1,1,0,False,0,0,0,0,2,0,0,0
637,3,0,0,1,1,1,0,False,0,0,0,0,0,0,0,0
225,2,0,5,1,0,1,0,False,0,0,0,0,0,0,0,0
2217,18,0,13,1,1,1,0,False,0,0,0,0,1,1,0,1
161,2,2,4,1,1,1,0,False,0,0,0,0,0,0,0,0
3,2,0,2,0,0,0,0,False,0,0,0,0,0,0,0,0
47,9,0,0,1,0,1,0,False,0,0,1,0,0,0,0,0
6,6,0,0,0,0,0,0,False,0,0,1,0,0,0,0,0
10,10,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0
30,30,0,0,0,0,0,0,False,5,0,1,0,0,0,0,0
56,56,0,0,0,0,0,0,False,2,0,1,0,13,0,5,0
90,90,0,0,0,0,0,0,False,5,0,1,0,19,0,5,0
191,191,0,0,0,0,0,0,False,18,0,5,0,35,0,12,0
144,144,0,0,0,0,0,0,False,14,0,0,0,19,0,21,0
82,0,9,13,1,1,1,0,False,0,0,0,0,0,0,1,1
742,2,0,1,1,1,1,0,False,0,0,0,0,1,0,0,0
